shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
890090,51.140075,-114.110384,120011,12.774
890090,51.140096,-114.110210,120012,12.786
890090,51.140076,-114.110038,120013,12.798
890090,51.140071,-114.109947,120014,12.805
890090,51.140072,-114.109878,120015,12.809
890090,51.140149,-114.109207,120016,12.857
890090,51.140187,-114.108858,120017,12.882
890090,51.140209,-114.108670,120018,12.895
890090,51.140217,-114.108605,120019,12.900
890090,51.140232,-114.108471,120020,12.909
890090,51.140247,-114.108343,120021,12.919
890090,51.140349,-114.107450,120022,12.982
890090,51.140358,-114.107396,120023,12.986
890090,51.140368,-114.107356,120024,12.989
890090,51.140381,-114.107312,120025,12.992
890090,51.140440,-114.107171,120026,13.004
890090,51.140445,-114.107122,120027,13.008
890090,51.140451,-114.107012,120028,13.015
890090,51.140452,-114.106903,120029,13.023
890090,51.140451,-114.106854,120030,13.027
890090,51.140447,-114.106770,120031,13.032
890090,51.140413,-114.106435,120032,13.056
890090,51.140413,-114.106435,130001,13.056
890090,51.140402,-114.106323,130002,13.064
890090,51.140369,-114.106007,130003,13.087
890090,51.140356,-114.105907,130004,13.094
890090,51.140337,-114.105779,130005,13.103
890090,51.140321,-114.105686,130006,13.110
890090,51.140286,-114.105505,130007,13.123
890090,51.140265,-114.105409,130008,13.130
890090,51.140214,-114.105212,130009,13.145
890090,51.140167,-114.105048,130010,13.158
890090,51.140095,-114.104836,130011,13.174
890090,51.140048,-114.104711,130012,13.185
890090,51.140012,-114.104627,130013,13.192
890090,51.139934,-114.104448,130014,13.207
890090,51.139876,-114.104318,130015,13.218
890090,51.139802,-114.104151,130016,13.232
890090,51.139705,-114.103933,130017,13.251
890090,51.139705,-114.103933,140001,13.251
890090,51.139516,-114.103507,140002,13.287
890090,51.139066,-114.102477,140003,13.375
890090,51.138732,-114.101720,140004,13.440
890090,51.138615,-114.101460,140005,13.462
890090,51.138380,-114.100899,140006,13.509
890090,51.138835,-114.100384,140007,13.572
890090,51.138835,-114.100384,150001,13.572
890090,51.139011,-114.100186,150002,13.595
890090,51.139579,-114.099521,150003,13.674
890090,51.139778,-114.099239,150004,13.704
890090,51.139849,-114.099104,150005,13.716
890090,51.139849,-114.099104,160001,13.716
890090,51.139886,-114.099036,160002,13.722
890090,51.139992,-114.098779,160003,13.744
890090,51.140088,-114.098500,160004,13.766
890090,51.140161,-114.098229,160005,13.787
890090,51.140210,-114.097955,160006,13.807
890090,51.140248,-114.097679,160007,13.826
890090,51.140267,-114.097382,160008,13.847
890090,51.140273,-114.097116,160009,13.866
890090,51.140262,-114.096846,160010,13.885
890090,51.140243,-114.096576,160011,13.904
890090,51.139961,-114.094823,160012,14.030
890090,51.139897,-114.094523,160013,14.053
890090,51.139789,-114.094188,160014,14.079
890090,51.139674,-114.093906,160015,14.102
890090,51.139557,-114.093695,160016,14.122
890090,51.139342,-114.093387,160017,14.154
890090,51.139342,-114.093387,170001,14.154
890090,51.139342,-114.093387,170002,14.154
890090,51.138839,-114.092682,170003,14.229
890090,51.138771,-114.092585,170004,14.239
890090,51.138552,-114.092277,170005,14.272
890090,51.138319,-114.091990,170006,14.305
890090,51.138040,-114.091721,170007,14.341
890090,51.137936,-114.091658,170008,14.353
890090,51.137843,-114.091606,170009,14.364
890090,51.137670,-114.091494,170010,14.385
890090,51.137506,-114.091392,170011,14.405
890090,51.137322,-114.091295,170012,14.426
890090,51.137172,-114.091205,170013,14.444
890090,51.136842,-114.091083,170014,14.482
890090,51.136652,-114.091045,170015,14.503
890090,51.136393,-114.090988,170016,14.532
890090,51.136393,-114.090988,180001,14.532
890090,51.135698,-114.090838,180002,14.610
890090,51.135564,-114.090805,180003,14.625
890090,51.135445,-114.090766,180004,14.639
890090,51.135322,-114.090723,180005,14.653
890090,51.135144,-114.090654,180006,14.673
890090,51.135035,-114.090599,180007,14.686
890090,51.134929,-114.090537,180008,14.698
890090,51.134694,-114.090389,180009,14.727
890090,51.134420,-114.090173,180010,14.761
890090,51.134262,-114.090017,180011,14.781
890090,51.134117,-114.089863,180012,14.801
890090,51.133961,-114.089685,180013,14.822
890090,51.133847,-114.089534,180014,14.839
890090,51.133704,-114.089342,180015,14.859
890090,51.133557,-114.089154,180016,14.880
890090,51.133478,-114.089056,180017,14.892
890090,51.133539,-114.088923,180018,14.903
890090,51.133622,-114.089024,180019,14.915
890090,51.133814,-114.089266,180020,14.942
890090,51.133922,-114.089404,180021,14.957
890090,51.133975,-114.089292,180022,14.967
890090,51.134022,-114.089209,180023,14.975
890090,51.134047,-114.089186,180024,14.978
890090,51.134076,-114.089180,180025,14.982
890090,51.134102,-114.089180,180026,14.984
890090,51.134129,-114.089185,180027,14.987
890090,51.134191,-114.089240,180028,14.995
890090,51.134503,-114.089562,180029,15.037
890090,51.134527,-114.089595,180030,15.040
890090,51.134542,-114.089621,180031,15.043
890090,51.134558,-114.089658,180032,15.046
890090,51.134565,-114.089688,180033,15.048
890090,51.134568,-114.089735,180034,15.051
890090,51.134567,-114.089769,180035,15.054
890090,51.134559,-114.089811,180036,15.057
890090,51.134477,-114.090015,180037,15.074
890090,51.134420,-114.090173,180038,15.086
890090,51.134262,-114.090017,180039,15.107
890090,51.134117,-114.089863,180040,15.127
890090,51.133961,-114.089685,180041,15.148
890090,51.133847,-114.089534,180042,15.164
890090,51.133704,-114.089342,180043,15.185
890090,51.133557,-114.089154,180044,15.206
890090,51.133478,-114.089056,180045,15.217
890090,51.133539,-114.088923,180046,15.229
890090,51.133694,-114.088628,180047,15.256
890090,51.133898,-114.088227,180048,15.292
890090,51.133898,-114.088227,190001,15.292
890090,51.133941,-114.088143,190002,15.300
890090,51.134172,-114.087706,190003,15.339
890090,51.134425,-114.087236,190004,15.383
890090,51.134689,-114.086754,190005,15.428
890090,51.134884,-114.086378,190006,15.462
890090,51.134955,-114.086237,190007,15.474
890090,51.135488,-114.085248,190008,15.565
890090,51.135792,-114.084673,190009,15.618
890090,51.135850,-114.084555,190010,15.629
890090,51.135981,-114.084275,190011,15.653
890090,51.136097,-114.084059,190012,15.673
890090,51.136242,-114.083782,190013,15.698
890090,51.136580,-114.083142,190014,15.757
890090,51.136591,-114.083128,190015,15.758
890090,51.136710,-114.082929,190016,15.777
890090,51.136958,-114.082499,190017,15.818
890090,51.137072,-114.082340,190018,15.835
890090,51.137229,-114.082160,190019,15.857
890090,51.137389,-114.082033,190020,15.877
890090,51.137643,-114.081851,190021,15.908
890090,51.137818,-114.081721,190022,15.929
890090,51.138115,-114.081489,190023,15.966
890090,51.138194,-114.081427,190024,15.976
890090,51.138304,-114.081342,190025,15.989
890090,51.138355,-114.081489,190026,16.001
890090,51.138590,-114.082151,190027,16.054
890090,51.138784,-114.082683,190028,16.097
890090,51.138923,-114.083037,190029,16.127
890090,51.139574,-114.084769,190030,16.268
890090,51.140269,-114.086597,190031,16.417
890090,51.140384,-114.086888,190032,16.441
890090,51.140530,-114.087228,190033,16.470
890090,51.140852,-114.088068,190034,16.539
890090,51.140866,-114.088115,190035,16.543
890090,51.140953,-114.088198,190036,16.554
890090,51.141038,-114.088301,190037,16.566
890090,51.141122,-114.088415,190038,16.578
890090,51.141245,-114.088604,190039,16.597
890090,51.141476,-114.089004,190040,16.635
890090,51.141615,-114.089230,190041,16.657
890090,51.141831,-114.089562,190042,16.691
890090,51.142083,-114.089910,190043,16.728
890090,51.142356,-114.090246,190044,16.766
890090,51.142467,-114.090378,190045,16.782
890090,51.142640,-114.090565,190046,16.805
890090,51.142757,-114.090682,190047,16.820
890090,51.142836,-114.090756,190048,16.831
890090,51.142927,-114.090845,190049,16.843
890090,51.143112,-114.091013,190050,16.866
890090,51.143180,-114.091079,190051,16.875
890090,51.143327,-114.091194,190052,16.893
890090,51.143440,-114.091256,190053,16.907
890090,51.143497,-114.091275,190054,16.913
890090,51.143621,-114.091283,190055,16.927
890090,51.143731,-114.091253,190056,16.939
890090,51.143848,-114.091177,190057,16.953
890090,51.144015,-114.090951,190058,16.978
890090,51.144222,-114.090512,190059,17.016
890090,51.144707,-114.088446,190060,17.170
890090,51.144870,-114.087727,190061,17.224
890090,51.144939,-114.087418,190062,17.247
890090,51.145023,-114.087036,190063,17.275
890090,51.145083,-114.086790,190064,17.294
890090,51.145263,-114.086033,190065,17.350
890090,51.145320,-114.085795,190066,17.368
890090,51.145390,-114.085523,190067,17.389
890090,51.145449,-114.085306,190068,17.405
890090,51.145537,-114.085008,190069,17.428
890090,51.145620,-114.084745,190070,17.449
890090,51.145736,-114.084410,190071,17.475
890090,51.145850,-114.084106,190072,17.500
890090,51.145952,-114.083846,190073,17.522
890090,51.146241,-114.083120,190074,17.582
890090,51.146309,-114.082939,190075,17.596
890090,51.146394,-114.082687,190076,17.616
890090,51.146431,-114.082570,190077,17.626
890090,51.146470,-114.082439,190078,17.636
890090,51.146539,-114.082190,190079,17.655
890090,51.146572,-114.082054,190080,17.665
890090,51.146626,-114.081812,190081,17.683
890090,51.146674,-114.081568,190082,17.701
890090,51.147362,-114.077895,190083,17.969
890090,51.147391,-114.077744,190084,17.980
890090,51.147455,-114.077396,190085,18.006
890090,51.147482,-114.077253,190086,18.016
890090,51.147509,-114.077104,190087,18.027
890090,51.147616,-114.076572,190088,18.066
890090,51.147640,-114.076464,190089,18.074
890090,51.147640,-114.076464,200001,18.074
890090,51.147653,-114.076401,200002,18.078
890090,51.147738,-114.076034,200003,18.106
890090,51.147782,-114.075860,200004,18.119
890090,51.147831,-114.075645,200005,18.135
890090,51.147887,-114.075426,200006,18.152
890090,51.148045,-114.074865,200007,18.195
890090,51.148149,-114.074517,200008,18.222
890090,51.148191,-114.074368,200009,18.233
890090,51.148251,-114.074174,200010,18.248
890090,51.148303,-114.074026,200011,18.260
890090,51.148423,-114.073701,200012,18.287
890090,51.148452,-114.073628,200013,18.293
890090,51.148512,-114.073474,200014,18.305
890090,51.148637,-114.073170,200015,18.331
890090,51.148744,-114.072920,200016,18.352
890090,51.148781,-114.072838,200017,18.359
890090,51.148781,-114.072838,210001,18.359
890090,51.148864,-114.072654,210002,18.375
890090,51.148881,-114.072618,210003,18.378
890090,51.149027,-114.072329,210004,18.404
890090,51.149147,-114.072108,210005,18.424
890090,51.149242,-114.071942,210006,18.440
890090,51.149436,-114.071612,210007,18.471
890090,51.149551,-114.071407,210008,18.491
890090,51.149701,-114.071156,210009,18.515
890090,51.149795,-114.071002,210010,18.530
890090,51.149929,-114.070794,210011,18.551
890090,51.150092,-114.070552,210012,18.576
890090,51.150216,-114.070376,210013,18.594
890090,51.150361,-114.070181,210014,18.615
890090,51.150517,-114.069979,210015,18.638
890090,51.150590,-114.069889,210016,18.648
890090,51.150711,-114.069744,210017,18.665
890090,51.151012,-114.069371,210018,18.707
890090,51.151057,-114.069318,210019,18.713
890090,51.151265,-114.069065,210020,18.743
890090,51.151305,-114.069014,210021,18.748
890090,51.151384,-114.068919,210022,18.759
890090,51.151742,-114.068488,210023,18.809
890090,51.151742,-114.068488,220001,18.809
890090,51.152362,-114.067743,220002,18.896
890090,51.152510,-114.067567,220003,18.916
890090,51.152715,-114.067315,220004,18.945
890090,51.152856,-114.067125,220005,18.966
890090,51.152912,-114.067043,220006,18.974
890090,51.153067,-114.066807,220007,18.998
890090,51.153148,-114.066677,220008,19.011
890090,51.153200,-114.066585,220009,19.019
890090,51.153212,-114.066560,220010,19.022
890090,51.153230,-114.066529,220011,19.025
890090,51.153296,-114.066386,220012,19.037
890090,51.153307,-114.066358,220013,19.039
890090,51.153392,-114.066469,220014,19.052
890090,51.153587,-114.066719,220015,19.079
890090,51.154021,-114.067284,220016,19.142
890090,51.154165,-114.067469,220017,19.162
890090,51.154165,-114.067469,230001,19.162
890090,51.154657,-114.068103,230002,19.233
890090,51.154930,-114.068444,230003,19.271
890090,51.155070,-114.068605,230004,19.291
890090,51.155152,-114.068691,230005,19.302
890090,51.155240,-114.068779,230006,19.313
890090,51.155417,-114.068943,230007,19.336
890090,51.155510,-114.069022,230008,19.348
890090,51.155644,-114.069128,230009,19.364
890090,51.155823,-114.069255,230010,19.386
890090,51.155937,-114.069329,230011,19.400
890090,51.156028,-114.069382,230012,19.411
890090,51.156121,-114.069435,230013,19.422
890090,51.156275,-114.069514,230014,19.440
890090,51.156372,-114.069559,230015,19.451
890090,51.156526,-114.069621,230016,19.468
890090,51.156547,-114.069628,230017,19.471
890090,51.156638,-114.069661,230018,19.481
890090,51.156701,-114.069684,230019,19.489
890090,51.156923,-114.069747,230020,19.514
890090,51.157013,-114.069772,230021,19.524
890090,51.157080,-114.069786,230022,19.531
890090,51.157739,-114.069953,230023,19.605
890090,51.157765,-114.069588,230024,19.631
890090,51.157770,-114.068289,230025,19.722
890091,51.057610,-114.101692,10001,0.000
890091,51.057611,-114.099366,10002,0.163
890091,51.057613,-114.098578,10003,0.218
890091,51.057613,-114.097789,10004,0.274
890091,51.057614,-114.097026,10005,0.327
890091,51.057613,-114.096594,10006,0.357
890091,51.057608,-114.096249,10007,0.382
890091,51.057608,-114.095484,10008,0.435
890091,51.057602,-114.095319,10009,0.447
890091,51.057581,-114.095162,10010,0.458
890091,51.057535,-114.094932,10011,0.475
890091,51.057520,-114.094880,10012,0.479
890091,51.057505,-114.094837,10013,0.482
890091,51.057468,-114.094715,10014,0.492
890091,51.057825,-114.094715,10015,0.532
890091,51.058895,-114.094727,10016,0.651
890091,51.059660,-114.094726,10017,0.736
890091,51.060817,-114.094719,10018,0.865
890091,51.060871,-114.094677,10019,0.871
890091,51.060924,-114.094651,10020,0.877
890091,51.060998,-114.094639,10021,0.886
890091,51.061144,-114.094623,10022,0.902
890091,51.061375,-114.094611,10023,0.928
890091,51.062345,-114.094609,10024,1.036
890091,51.062785,-114.094590,10025,1.085
890091,51.062886,-114.094582,10026,1.096
890091,51.063038,-114.094611,10027,1.113
890091,51.063192,-114.094632,10028,1.130
890091,51.063448,-114.094644,10029,1.159
890091,51.064022,-114.094655,10030,1.222
890091,51.064688,-114.094645,10031,1.297
890091,51.065105,-114.094613,10032,1.343
890091,51.065172,-114.094603,10033,1.351
890091,51.065249,-114.094547,10034,1.360
890091,51.065321,-114.094513,10035,1.368
890091,51.065546,-114.094441,10036,1.394
890091,51.065642,-114.094404,10037,1.405
890091,51.065849,-114.094310,10038,1.429
890091,51.065911,-114.094273,10039,1.436
890091,51.065966,-114.094234,10040,1.443
890091,51.066013,-114.094184,10041,1.449
890091,51.066515,-114.093997,10042,1.506
890091,51.066598,-114.093999,10043,1.516
890091,51.066762,-114.093994,10044,1.534
890091,51.066827,-114.093986,10045,1.541
890091,51.066987,-114.093969,10046,1.559
890091,51.066983,-114.094286,10047,1.581
890091,51.066985,-114.094752,10048,1.614
890091,51.066990,-114.095078,10049,1.637
890091,51.067001,-114.095377,10050,1.658
890091,51.067004,-114.095502,10051,1.667
890091,51.067014,-114.095764,10052,1.685
890091,51.067018,-114.096037,10053,1.704
890091,51.067017,-114.097558,10054,1.811
890091,51.067016,-114.098001,10055,1.842
890091,51.067016,-114.098120,10056,1.850
890091,51.067015,-114.099631,10057,1.956
890091,51.067014,-114.101276,10058,2.071
890091,51.067016,-114.101347,10059,2.076
890091,51.067012,-114.102093,10060,2.129
890091,51.067016,-114.102693,10061,2.171
890091,51.067021,-114.104154,10062,2.273
890091,51.067025,-114.104847,10063,2.322
890091,51.067037,-114.106187,10064,2.416
890091,51.067042,-114.106346,10065,2.427
890091,51.066905,-114.106351,10066,2.442
890091,51.066361,-114.106356,10067,2.503
890091,51.065961,-114.106364,10068,2.547
890091,51.065838,-114.106350,10069,2.561
890091,51.065705,-114.106334,10070,2.576
890091,51.065317,-114.106333,10071,2.619
890091,51.065163,-114.106347,10072,2.636
890091,51.065161,-114.106207,10073,2.646
890091,51.065155,-114.105950,10074,2.664
890091,51.065153,-114.105762,10075,2.677
890091,51.065159,-114.105288,10076,2.710
890091,51.065168,-114.105083,10077,2.725
890091,51.065179,-114.104681,10078,2.753
890091,51.065181,-114.104310,10079,2.779
890091,51.065179,-114.104009,10080,2.800
890091,51.065179,-114.103735,10081,2.819
890091,51.065183,-114.102758,10082,2.888
890091,51.065182,-114.102181,10083,2.928
890091,51.065182,-114.101997,10084,2.941
890091,51.065181,-114.101967,10085,2.943
890093,51.157770,-114.068289,10001,0.000
890093,51.157770,-114.068065,10002,0.016
890093,51.157761,-114.067783,10003,0.035
890093,51.157630,-114.067784,10004,0.050
890093,51.157287,-114.067783,10005,0.088
890093,51.157155,-114.067789,10006,0.103
890093,51.156782,-114.067790,10007,0.144
890093,51.156796,-114.067925,10008,0.154
890093,51.156805,-114.068073,10009,0.164
890093,51.156807,-114.068210,10010,0.174
890093,51.156803,-114.068391,10011,0.186
890093,51.156793,-114.068513,10012,0.195
890093,51.156780,-114.068639,10013,0.204
890093,51.156638,-114.069661,10014,0.277
890093,51.156615,-114.069834,10015,0.290
890093,51.156583,-114.070061,10016,0.306
890093,51.156491,-114.070028,10017,0.316
890093,51.156323,-114.069960,10018,0.336
890093,51.156234,-114.069920,10019,0.346
890093,51.156143,-114.069876,10020,0.357
890093,51.156038,-114.069821,10021,0.369
890093,51.155893,-114.069740,10022,0.386
890093,51.155723,-114.069630,10023,0.406
890093,51.155723,-114.069630,20001,0.406
890093,51.155712,-114.069623,20002,0.408
890093,51.155520,-114.069483,20003,0.431
890093,51.155406,-114.069392,20004,0.445
890093,51.155322,-114.069321,20005,0.456
890093,51.155202,-114.069214,20006,0.471
890093,51.155132,-114.069149,20007,0.480
890093,51.154938,-114.068949,20008,0.506
890093,51.154885,-114.068893,20009,0.513
890093,51.154800,-114.068795,20010,0.525
890093,51.154666,-114.068635,20011,0.543
890093,51.154471,-114.068387,20012,0.571
890093,51.154401,-114.068295,20013,0.581
890093,51.154327,-114.068203,20014,0.592
890093,51.154243,-114.068092,20015,0.604
890093,51.153853,-114.067589,20016,0.660
890093,51.153786,-114.067501,20017,0.669
890093,51.153435,-114.067048,20018,0.720
890093,51.153241,-114.067005,20019,0.742
890093,51.153222,-114.067004,20020,0.744
890093,51.153195,-114.067009,20021,0.747
890093,51.153166,-114.067021,20022,0.750
890093,51.153050,-114.067077,20023,0.763
890093,51.152836,-114.067385,20024,0.796
890093,51.152764,-114.067484,20025,0.806
890093,51.152704,-114.067561,20026,0.815
890093,51.152704,-114.067561,30001,0.815
890093,51.152576,-114.067725,30002,0.833
890093,51.152541,-114.067764,30003,0.838
890093,51.152112,-114.068280,30004,0.898
890093,51.151730,-114.068741,30005,0.951
890093,51.151518,-114.068997,30006,0.981
890093,51.151456,-114.069070,30007,0.989
890093,51.151378,-114.069165,30008,1.000
890093,51.151182,-114.069402,30009,1.028
890093,51.151048,-114.069562,30010,1.046
890093,51.151048,-114.069562,40001,1.046
890093,51.150963,-114.069663,40002,1.058
890093,51.150737,-114.069942,40003,1.090
890093,51.150579,-114.070142,40004,1.113
890093,51.150430,-114.070338,40005,1.134
890093,51.150215,-114.070636,40006,1.166
890093,51.150004,-114.070948,40007,1.198
890093,51.149839,-114.071206,40008,1.224
890093,51.149754,-114.071346,40009,1.237
890093,51.149539,-114.071714,40010,1.272
890093,51.149376,-114.072015,40011,1.300
890093,51.149273,-114.072210,40012,1.318
890093,51.149199,-114.072355,40013,1.331
890093,51.149125,-114.072507,40014,1.344
890093,51.148885,-114.073021,40015,1.389
890093,51.148814,-114.073182,40016,1.403
890093,51.148803,-114.073210,40017,1.405
890093,51.148651,-114.073575,40018,1.436
890093,51.148640,-114.073605,40019,1.438
890093,51.148576,-114.073767,40020,1.452
890093,51.148444,-114.074123,40021,1.481
890093,51.148245,-114.074706,40022,1.527
890093,51.148223,-114.074778,40023,1.533
890093,51.148223,-114.074778,50001,1.533
890093,51.148139,-114.075046,50002,1.554
890093,51.148075,-114.075259,50003,1.570
890093,51.147963,-114.075662,50004,1.601
890093,51.147854,-114.076103,50005,1.634
890093,51.147804,-114.076307,50006,1.649
890093,51.147757,-114.076516,50007,1.665
890093,51.147686,-114.076854,50008,1.690
890093,51.147623,-114.077187,50009,1.714
890093,51.147598,-114.077309,50010,1.723
890093,51.147571,-114.077452,50011,1.734
890093,51.147452,-114.078096,50012,1.781
890093,51.147452,-114.078096,60001,1.781
890093,51.147434,-114.078193,60002,1.788
890093,51.146964,-114.080701,60003,1.971
890093,51.146764,-114.081751,60004,2.048
890093,51.146718,-114.081979,60005,2.064
890093,51.146688,-114.082115,60006,2.075
890093,51.146658,-114.082236,60007,2.084
890093,51.146601,-114.082450,60008,2.100
890093,51.146543,-114.082653,60009,2.116
890093,51.146469,-114.082874,60010,2.133
890093,51.146396,-114.083082,60011,2.150
890093,51.146343,-114.083224,60012,2.161
890093,51.146160,-114.083690,60013,2.200
890093,51.146053,-114.083951,60014,2.222
890093,51.145908,-114.084315,60015,2.252
890093,51.145808,-114.084587,60016,2.274
890093,51.145776,-114.084685,60017,2.282
890093,51.145709,-114.084871,60018,2.297
890093,51.145594,-114.085247,60019,2.326
890093,51.145532,-114.085463,60020,2.342
890093,51.145450,-114.085787,60021,2.367
890093,51.145319,-114.086334,60022,2.408
890093,51.144961,-114.087888,60023,2.524
890093,51.144893,-114.088197,60024,2.547
890093,51.144797,-114.088618,60025,2.578
890093,51.144726,-114.089146,60026,2.616
890093,51.144720,-114.089233,60027,2.622
890093,51.144721,-114.089329,60028,2.629
890093,51.144719,-114.089362,60029,2.631
890093,51.144714,-114.089398,60030,2.634
890093,51.144706,-114.089520,60031,2.642
890093,51.144684,-114.089680,60032,2.654
890093,51.144675,-114.089765,60033,2.660
890093,51.144667,-114.089900,60034,2.669
890093,51.144664,-114.089993,60035,2.676
890093,51.144670,-114.090129,60036,2.685
890093,51.144677,-114.090210,60037,2.691
890093,51.144689,-114.090305,60038,2.698
890093,51.144708,-114.090408,60039,2.705
890093,51.144726,-114.090486,60040,2.711
890093,51.144763,-114.090608,60041,2.720
890093,51.144791,-114.090687,60042,2.727
890093,51.144842,-114.090816,60043,2.737
890093,51.144893,-114.090927,60044,2.747
890093,51.145031,-114.091187,60045,2.771
890093,51.145069,-114.091275,60046,2.778
890093,51.145097,-114.091355,60047,2.785
890093,51.145131,-114.091461,60048,2.793
890093,51.145157,-114.091551,60049,2.800
890093,51.145169,-114.091627,60050,2.806
890093,51.145184,-114.091735,60051,2.813
890093,51.145193,-114.091853,60052,2.822
890093,51.145195,-114.091909,60053,2.825
890093,51.145194,-114.092066,60054,2.837
890093,51.145191,-114.092114,60055,2.840
890093,51.145182,-114.092214,60056,2.847
890093,51.145168,-114.092315,60057,2.854
890093,51.145154,-114.092385,60058,2.859
890093,51.145143,-114.092431,60059,2.863
890093,51.145102,-114.092574,60060,2.874
890093,51.145064,-114.092684,60061,2.882
890093,51.144916,-114.093068,60062,2.914
890093,51.144862,-114.093205,60063,2.925
890093,51.144812,-114.093297,60064,2.934
890093,51.144789,-114.093336,60065,2.938
890093,51.144758,-114.093374,60066,2.942
890093,51.144735,-114.093399,60067,2.945
890093,51.144714,-114.093415,60068,2.948
890093,51.144685,-114.093431,60069,2.951
890093,51.144658,-114.093437,60070,2.954
890093,51.144526,-114.093310,60071,2.971
890093,51.144317,-114.093115,60072,2.998
890093,51.144239,-114.093053,60073,3.008
890093,51.143451,-114.092262,60074,3.112
890093,51.142859,-114.091621,60075,3.191
890093,51.142667,-114.091406,60076,3.217
890093,51.142506,-114.091216,60077,3.240
890093,51.142278,-114.090930,60078,3.272
890093,51.142016,-114.090573,60079,3.310
890093,51.141947,-114.090476,60080,3.321
890093,51.141416,-114.089599,60081,3.406
890093,51.141293,-114.089373,60082,3.427
890093,51.141177,-114.089156,60083,3.447
890093,51.141122,-114.089025,60084,3.458
890093,51.141006,-114.088805,60085,3.478
890093,51.140948,-114.088712,60086,3.487
890093,51.140784,-114.088357,60087,3.518
890093,51.140493,-114.087668,60088,3.576
890093,51.139813,-114.085936,60089,3.719
890093,51.138692,-114.083069,60090,3.955
890093,51.138327,-114.082425,60091,4.016
890093,51.138275,-114.082321,60092,4.025
890093,51.138240,-114.082261,60093,4.030
890093,51.138188,-114.082180,60094,4.039
890093,51.138164,-114.082148,60095,4.042
890093,51.138116,-114.082096,60096,4.048
890093,51.138067,-114.082053,60097,4.055
890093,51.138040,-114.082035,60098,4.058
890093,51.138010,-114.082018,60099,4.061
890093,51.137974,-114.082002,60100,4.066
890093,51.137937,-114.081990,60101,4.070
890093,51.137878,-114.081980,60102,4.077
890093,51.137801,-114.081982,60103,4.085
890093,51.137762,-114.081988,60104,4.089
890093,51.137682,-114.082010,60105,4.098
890093,51.137617,-114.082040,60106,4.106
890093,51.137606,-114.082045,60107,4.107
890093,51.137416,-114.082218,60108,4.132
890093,51.137214,-114.082431,60109,4.159
890093,51.137055,-114.082633,60110,4.181
890093,51.136939,-114.082800,60111,4.199
890093,51.136757,-114.083109,60112,4.228
890093,51.136619,-114.083362,60113,4.252
890093,51.136478,-114.083606,60114,4.275
890093,51.136359,-114.083825,60115,4.295
890093,51.136207,-114.084132,60116,4.322
890093,51.136091,-114.084361,60117,4.343
890093,51.135930,-114.084671,60118,4.371
890093,51.135871,-114.084785,60119,4.381
890093,51.135454,-114.085579,60120,4.454
890093,51.135444,-114.085597,60121,4.455
890093,51.135444,-114.085597,70001,4.455
890093,51.134972,-114.086490,70002,4.537
890093,51.134756,-114.086900,70003,4.574
890093,51.134621,-114.087160,70004,4.598
890093,51.134386,-114.087608,70005,4.639
890093,51.134127,-114.088060,70006,4.682
890093,51.133802,-114.088678,70007,4.738
890093,51.133801,-114.088748,70008,4.743
890093,51.133771,-114.089032,70009,4.763
890093,51.133774,-114.089090,70010,4.767
890093,51.133776,-114.089117,70011,4.769
890093,51.133781,-114.089144,70012,4.771
890093,51.133811,-114.089242,70013,4.779
890093,51.133814,-114.089266,70014,4.781
890093,51.133922,-114.089404,70015,4.796
890093,51.133975,-114.089292,70016,4.806
890093,51.134022,-114.089209,70017,4.814
890093,51.134047,-114.089186,70018,4.817
890093,51.134076,-114.089180,70019,4.820
890093,51.134102,-114.089180,70020,4.823
890093,51.134129,-114.089185,70021,4.826
890093,51.134191,-114.089240,70022,4.834
890093,51.134503,-114.089562,70023,4.875
890093,51.134504,-114.089563,70024,4.875
890093,51.134504,-114.089563,80001,4.875
890093,51.134527,-114.089595,80002,4.879
890093,51.134542,-114.089621,80003,4.881
890093,51.134558,-114.089658,80004,4.884
890093,51.134565,-114.089688,80005,4.887
890093,51.134568,-114.089735,80006,4.890
890093,51.134567,-114.089769,80007,4.892
890093,51.134559,-114.089811,80008,4.895
890093,51.134477,-114.090015,80009,4.912
890093,51.134665,-114.090164,80010,4.936
890093,51.134818,-114.090268,80011,4.954
890093,51.135002,-114.090378,80012,4.976
890093,51.135148,-114.090458,80013,4.993
890093,51.135310,-114.090535,80014,5.012
890093,51.135352,-114.090551,80015,5.017
890093,51.135432,-114.090580,80016,5.026
890093,51.135547,-114.090611,80017,5.039
890093,51.135705,-114.090646,80018,5.057
890093,51.135857,-114.090683,80019,5.074
890093,51.136676,-114.090866,80020,5.166
890093,51.136918,-114.090925,80021,5.193
890093,51.137047,-114.090974,80022,5.208
890093,51.137047,-114.090974,90001,5.208
890093,51.137114,-114.091000,90002,5.216
890093,51.137275,-114.091080,90003,5.234
890093,51.137501,-114.091210,90004,5.261
890093,51.137679,-114.091336,90005,5.283
890093,51.137843,-114.091462,90006,5.303
890093,51.137934,-114.091555,90007,5.315
890093,51.138040,-114.091721,90008,5.332
890093,51.138319,-114.091990,90009,5.368
890093,51.138552,-114.092277,90010,5.401
890093,51.138771,-114.092585,90011,5.433
890093,51.138839,-114.092682,90012,5.444
890093,51.139342,-114.093387,90013,5.518
890093,51.139557,-114.093695,90014,5.550
890093,51.139561,-114.093703,90015,5.551
