route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
85-20781,2026MA-1CCSDCUT-Weekday-04,73199639,"SADDLERIDGE STATION",0,7059914,850039
59-20781,2026MA-1CCSDCUT-Weekday-04,73199640,"SAVANNA",0,7060016,590022
59-20781,2026MA-1CCSDCUT-Weekday-04,73199641,"SAVANNA",0,7060016,590022
85-20781,2026MA-1CCSDCUT-Weekday-04,73199642,"SADDLERIDGE STATION",0,7059914,850039
85-20781,2026MA-1CCSDCUT-Weekday-04,73199643,"SADDLERIDGE STATION",0,7059914,850039
85-20781,2026MA-1CCSDCUT-Weekday-04,73199644,"SADDLERIDGE STATION",0,7059914,850039
85-20781,2026MA-1CCSDCUT-Weekday-04,73199645,"MCKNIGHT-WESTWINDS STATION",1,7059914,850041
59-20781,2026MA-1CCSDCUT-Weekday-04,73199646,"SAVANNA",0,7060016,590022
85-20781,2026MA-1CCSDCUT-Weekday-04,73199647,"MCKNIGHT-WESTWINDS STATION",1,7059914,850041
59-20781,2026MA-1CCSDCUT-Weekday-04,73199648,"SAVANNA",0,7060016,590022
85-20781,2026MA-1CCSDCUT-Weekday-04,73199649,"MCKNIGHT-WESTWINDS STATION",1,7059914,850041
85-20781,2026MA-1CCSDCUT-Weekday-04,73199650,"SADDLERIDGE STATION",0,7060016,850039
59-20781,2026MA-1CCSDCUT-Weekday-04,73199651,"SAVANNA",0,7060016,590022
85-20781,2026MA-1CCSDCUT-Weekday-04,73199652,"SADDLERIDGE STATION",0,7060016,850039
85-20781,2026MA-1CCSDCUT-Weekday-04,73199653,"MCKNIGHT-WESTWINDS STATION",1,7060016,850041
85-20781,2026MA-1CCSDCUT-Weekday-04,73199654,"SADDLERIDGE STATION",0,7060016,850039
85-20781,2026MA-1CCSDCUT-Weekday-04,73199655,"SADDLERIDGE STATION",0,7060016,850039
59-20781,2026MA-1CCSDCUT-Weekday-04,73199656,"SAVANNA",0,7060016,590022
85-20781,2026MA-1CCSDCUT-Weekday-04,73199657,"MCKNIGHT-WESTWINDS STATION",1,7060016,850041
59-20781,2026MA-1CCSDCUT-Weekday-04,73199658,"SAVANNA",0,7060016,590022
85-20781,2026MA-1CCSDCUT-Weekday-04,73199659,"MCKNIGHT-WESTWINDS STATION",1,7060016,850041
59-20781,2026MA-1CCSDCUT-Weekday-04,73199660,"SAVANNA",0,7060016,590022
59-20781,2026MA-1CCSDCUT-Weekday-04,73199661,"SAVANNA",0,7060016,590022
85-20781,2026MA-1CCSDCUT-Weekday-04,73199662,"MCKNIGHT-WESTWINDS STATION",1,7060016,850041
85-20781,2026MA-1CCSDCUT-Weekday-04,73199663,"MCKNIGHT-WESTWINDS STATION",1,7060016,850041
85-20781,2026MA-1CCSDCUT-Weekday-04,73199664,"SADDLERIDGE STATION",0,7060016,850039
59-20781,2026MA-1CCSDCUT-Weekday-04,73199665,"SAVANNA",0,7059914,590022
85-20781,2026MA-1CCSDCUT-Weekday-04,73199666,"MCKNIGHT-WESTWINDS STATION",1,7060016,850041
85-20781,2026MA-1CCSDCUT-Weekday-04,73199667,"SADDLERIDGE STATION",0,7060016,850039
59-20781,2026MA-1CCSDCUT-Weekday-04,73199668,"SAVANNA",0,7059914,590022
85-20781,2026MA-1CCSDCUT-Weekday-04,73199669,"MCKNIGHT-WESTWINDS STATION",1,7060016,850041
85-20781,2026MA-1CCSDCUT-Weekday-04,73199670,"SADDLERIDGE STATION",0,7060016,850039
59-20781,2026MA-1CCSDCUT-Weekday-04,73199671,"SAVANNA",0,7059914,590022
85-20781,2026MA-1CCSDCUT-Weekday-04,73199672,"MCKNIGHT-WESTWINDS STATION",1,7060016,850041
85-20781,2026MA-1CCSDCUT-Weekday-04,73199673,"SADDLERIDGE STATION",0,7060016,850039
59-20781,2026MA-1CCSDCUT-Weekday-04,73199674,"SAVANNA",0,7059914,590022
88-20781,2026MA-1CCSDCUT-Weekday-04,73199675,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199676,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199677,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199678,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199679,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199680,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199681,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199682,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199683,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199684,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199685,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199686,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199687,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199688,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199689,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199690,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199691,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199692,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199693,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199694,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199695,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199696,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199697,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199698,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199699,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199700,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199701,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199702,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199703,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199704,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199705,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199706,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199707,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199708,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199709,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199710,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199711,"HARVEST HILLS",0,7059433,880019
88-20781,2026MA-1CCSDCUT-Weekday-04,73199712,"HARVEST HILLS",0,7059433,880019
93-20781,2026MA-1CCSDCUT-Weekday-04,73199713,"WESTBROOK STATION",0,7060040,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199714,"COACH HILL",1,7059935,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199715,"WESTBROOK STATION",0,7059935,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199716,"COACH HILL",1,7059603,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199717,"COACH HILL",1,7059603,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199718,"COACH HILL",1,7059935,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199719,"COACH HILL",1,7059990,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199720,"COACH HILL",1,7059990,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199721,"WESTBROOK STATION",0,7059603,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199722,"WESTBROOK STATION",0,7059990,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199723,"WESTBROOK STATION",0,7059603,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199724,"WESTBROOK STATION",0,7059990,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199725,"COACH HILL",1,7060040,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199726,"COACH HILL",1,7059990,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199727,"WESTBROOK STATION",0,7059990,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199728,"COACH HILL",1,7059990,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199729,"WESTBROOK STATION",0,7060040,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199730,"COACH HILL",1,7060040,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199731,"WESTBROOK STATION",0,7059990,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199732,"COACH HILL",1,7060040,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199733,"WESTBROOK STATION",0,7060040,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199734,"COACH HILL",1,7059935,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199735,"WESTBROOK STATION",0,7059935,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199736,"69 ST STATION",1,7059935,930143
93-20781,2026MA-1CCSDCUT-Weekday-04,73199737,"WESTBROOK STATION",0,7059990,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199738,"WESTBROOK STATION",0,7059990,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199739,"COACH HILL",1,7059990,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199740,"WESTBROOK STATION",0,7059990,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199741,"COACH HILL",1,7059990,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199742,"COACH HILL",1,7059310,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199743,"COACH HILL",1,7059310,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199744,"COACH HILL",1,7059399,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199745,"WESTBROOK STATION",0,7059310,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199746,"WESTBROOK STATION",0,7059399,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199747,"WESTBROOK STATION",0,7059310,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199748,"COACH HILL",1,7059399,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199749,"COACH HILL",1,7059399,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199750,"WESTBROOK STATION",0,7059399,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199751,"WESTBROOK STATION",0,7059385,930105
93-20781,2026MA-1CCSDCUT-Weekday-04,73199752,"COACH HILL",1,7059603,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199753,"WESTBROOK STATION",0,7059603,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199754,"COACH HILL",1,7059603,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199755,"COACH HILL",1,7059603,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199756,"WESTBROOK STATION",0,7059603,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199757,"COACH HILL",1,7059935,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199758,"COACH HILL",1,7059935,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199759,"WESTBROOK STATION",0,7059935,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199760,"WESTBROOK STATION",0,7059935,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199761,"COACH HILL",1,7059935,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199762,"WESTBROOK STATION",0,7059935,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199763,"COACH HILL",1,7060040,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199764,"WESTBROOK STATION",0,7060040,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199765,"COACH HILL",1,7060040,930141
93-20781,2026MA-1CCSDCUT-Weekday-04,73199766,"WESTBROOK STATION",0,7060040,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199767,"COACH HILL",1,7060040,930141
118-20781,2026MA-1CCSDCUT-Weekday-04,73199768,"HIDDEN VALLEY",0,7059302,1180028
93-20781,2026MA-1CCSDCUT-Weekday-04,73199769,"WESTBROOK STATION",0,7060040,930102
29-20781,2026MA-1CCSDCUT-Weekday-04,73199770,"QUEENSLAND",1,7059947,290021
118-20781,2026MA-1CCSDCUT-Weekday-04,73199771,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199772,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199773,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199774,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199775,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199776,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199777,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199778,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199779,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199780,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199781,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199782,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199783,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199784,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199785,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199786,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199787,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199788,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199789,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199790,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199791,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199792,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199793,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199794,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199795,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199796,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199797,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199798,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199799,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199800,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199801,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199802,"HIDDEN VALLEY",0,7059302,1180027
118-20781,2026MA-1CCSDCUT-Weekday-04,73199803,"HIDDEN VALLEY",0,7059302,1180027
299-20781,2026MA-1CCSDCUT-Weekday-04,73199804,"ARBOUR LAKE",0,7059982,2990018
152-20781,2026MA-1CCSDCUT-Weekday-04,73199805,"NEW BRIGHTON",0,7059418,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199806,"NEW BRIGHTON",0,7059418,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199807,"NEW BRIGHTON",0,7059418,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199808,"NEW BRIGHTON",0,7059418,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199809,"NEW BRIGHTON",0,7059418,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199810,"NEW BRIGHTON",0,7059418,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199811,"NEW BRIGHTON",0,7059418,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199812,"NEW BRIGHTON",0,7059418,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199813,"NEW BRIGHTON",0,7059418,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199814,"NEW BRIGHTON",0,7059418,1520009
93-20781,2026MA-1CCSDCUT-Weekday-04,73199815,"WESTBROOK STATION",0,7059463,930102
93-20781,2026MA-1CCSDCUT-Weekday-04,73199816,"WESTBROOK STATION",0,7059935,930107
93-20781,2026MA-1CCSDCUT-Weekday-04,73199817,"COACH HILL",1,7059463,930141
299-20781,2026MA-1CCSDCUT-Weekday-04,73199818,"ARBOUR LAKE",0,7059400,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199819,"ARBOUR LAKE",0,7059400,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199820,"ARBOUR LAKE",0,7059400,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199821,"ARBOUR LAKE",0,7059400,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199822,"ARBOUR LAKE",0,7059400,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199823,"ARBOUR LAKE",0,7059400,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199824,"ARBOUR LAKE",0,7059400,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199825,"ARBOUR LAKE",0,7059400,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199826,"ARBOUR LAKE",0,7059400,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199827,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199828,"ARBOUR LAKE",0,7059400,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199829,"ARBOUR LAKE",0,7059400,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199830,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199831,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199832,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199833,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199834,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199835,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199836,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199837,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199838,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199839,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199840,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199841,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199842,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199843,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199844,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199845,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199846,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199847,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199848,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199849,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199850,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199851,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199852,"ARBOUR LAKE",0,7059982,2990018
299-20781,2026MA-1CCSDCUT-Weekday-04,73199853,"ARBOUR LAKE",0,7059400,2990018
404-20781,2026MA-1CCSDCUT-Weekday-04,73199854,"WEST HILLHURST",1,7059507,4040037
404-20781,2026MA-1CCSDCUT-Weekday-04,73199855,"MOUNT PLEASANT",0,7059507,4040038
404-20781,2026MA-1CCSDCUT-Weekday-04,73199856,"WEST HILLHURST",1,7059507,4040037
404-20781,2026MA-1CCSDCUT-Weekday-04,73199857,"WEST HILLHURST",1,7059507,4040037
404-20781,2026MA-1CCSDCUT-Weekday-04,73199858,"MOUNT PLEASANT",0,7059507,4040038
404-20781,2026MA-1CCSDCUT-Weekday-04,73199859,"MOUNT PLEASANT",0,7059507,4040038
404-20781,2026MA-1CCSDCUT-Weekday-04,73199860,"WEST HILLHURST",1,7059507,4040037
404-20781,2026MA-1CCSDCUT-Weekday-04,73199861,"MOUNT PLEASANT",0,7059507,4040038
404-20781,2026MA-1CCSDCUT-Weekday-04,73199862,"WEST HILLHURST",1,7059507,4040037
404-20781,2026MA-1CCSDCUT-Weekday-04,73199863,"WEST HILLHURST",1,7059507,4040037
404-20781,2026MA-1CCSDCUT-Weekday-04,73199864,"MOUNT PLEASANT",0,7059507,4040038
404-20781,2026MA-1CCSDCUT-Weekday-04,73199865,"WEST HILLHURST",1,7059507,4040037
404-20781,2026MA-1CCSDCUT-Weekday-04,73199866,"MOUNT PLEASANT",0,7059507,4040038
404-20781,2026MA-1CCSDCUT-Weekday-04,73199867,"MOUNT PLEASANT",0,7059507,4040038
404-20781,2026MA-1CCSDCUT-Weekday-04,73199868,"WEST HILLHURST",1,7059507,4040037
404-20781,2026MA-1CCSDCUT-Weekday-04,73199869,"MOUNT PLEASANT",0,7059507,4040038
404-20781,2026MA-1CCSDCUT-Weekday-04,73199870,"WEST HILLHURST",1,7059507,4040037
404-20781,2026MA-1CCSDCUT-Weekday-04,73199871,"WEST HILLHURST",1,7059507,4040037
404-20781,2026MA-1CCSDCUT-Weekday-04,73199872,"MOUNT PLEASANT",0,7059507,4040038
404-20781,2026MA-1CCSDCUT-Weekday-04,73199873,"WEST HILLHURST",1,7059507,4040037
404-20781,2026MA-1CCSDCUT-Weekday-04,73199874,"MOUNT PLEASANT",0,7059507,4040038
404-20781,2026MA-1CCSDCUT-Weekday-04,73199875,"MOUNT PLEASANT",0,7059507,4040038
404-20781,2026MA-1CCSDCUT-Weekday-04,73199876,"WEST HILLHURST",1,7059507,4040037
404-20781,2026MA-1CCSDCUT-Weekday-04,73199877,"MOUNT PLEASANT",0,7059507,4040038
404-20781,2026MA-1CCSDCUT-Weekday-04,73199878,"WEST HILLHURST",1,7059507,4040037
404-20781,2026MA-1CCSDCUT-Weekday-04,73199879,"MOUNT PLEASANT",0,7059507,4040038
404-20781,2026MA-1CCSDCUT-Weekday-04,73199880,"WEST HILLHURST",1,7059507,4040037
404-20781,2026MA-1CCSDCUT-Weekday-04,73199881,"MOUNT PLEASANT",0,7059507,4040038
152-20781,2026MA-1CCSDCUT-Weekday-04,73199882,"NEW BRIGHTON",0,7059419,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199883,"NEW BRIGHTON",0,7059419,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199884,"NEW BRIGHTON",0,7059419,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199885,"NEW BRIGHTON",0,7059419,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199886,"NEW BRIGHTON",0,7059419,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199887,"NEW BRIGHTON",0,7059419,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199888,"NEW BRIGHTON",0,7059419,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199889,"NEW BRIGHTON",0,7059419,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199890,"NEW BRIGHTON",0,7059419,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199891,"NEW BRIGHTON",0,7059419,1520009
152-20781,2026MA-1CCSDCUT-Weekday-04,73199892,"NEW BRIGHTON",0,7059419,1520009
93-20781,2026MA-1CCSDCUT-Weekday-04,73199893,"COACH HILL",1,7059434,930139
93-20781,2026MA-1CCSDCUT-Weekday-04,73199894,"WESTBROOK STATION",0,7059434,930102
414-20781,2026MA-1CCSDCUT-Weekday-04,73199895,"14 ST N",0,7059415,4140028
414-20781,2026MA-1CCSDCUT-Weekday-04,73199896,"14 ST N",0,7059415,4140028
414-20781,2026MA-1CCSDCUT-Weekday-04,73199897,"14 ST N",1,7059415,4140030
414-20781,2026MA-1CCSDCUT-Weekday-04,73199898,"14 ST N",0,7059415,4140028
414-20781,2026MA-1CCSDCUT-Weekday-04,73199899,"14 ST N",0,7059415,4140028
414-20781,2026MA-1CCSDCUT-Weekday-04,73199900,"14 ST N",1,7059415,4140030
414-20781,2026MA-1CCSDCUT-Weekday-04,73199901,"14 ST N",0,7059415,4140028
414-20781,2026MA-1CCSDCUT-Weekday-04,73199902,"14 ST N",1,7059415,4140030
414-20781,2026MA-1CCSDCUT-Weekday-04,73199903,"14 ST N",1,7059415,4140030
414-20781,2026MA-1CCSDCUT-Weekday-04,73199904,"14 ST N",1,7059415,4140030
414-20781,2026MA-1CCSDCUT-Weekday-04,73199905,"14 ST N",1,7059415,4140030
414-20781,2026MA-1CCSDCUT-Weekday-04,73199906,"14 ST N",0,7059415,4140028
414-20781,2026MA-1CCSDCUT-Weekday-04,73199907,"14 ST N",1,7059415,4140030
414-20781,2026MA-1CCSDCUT-Weekday-04,73199908,"14 ST N",0,7059415,4140028
414-20781,2026MA-1CCSDCUT-Weekday-04,73199909,"14 ST N",1,7059415,4140030
414-20781,2026MA-1CCSDCUT-Weekday-04,73199910,"14 ST N",0,7059415,4140028
414-20781,2026MA-1CCSDCUT-Weekday-04,73199911,"14 ST N",0,7059415,4140028
414-20781,2026MA-1CCSDCUT-Weekday-04,73199912,"14 ST N",1,7059415,4140030
